GEOID,NAME,variable,estimate,moe
01101,"Montgomery County, Alabama",B19013_001,52511,1657
01101,"Montgomery County, Alabama",B19013A_001,73713,2521
01101,"Montgomery County, Alabama",B19013B_001,40715,1935
01101,"Montgomery County, Alabama",B19013C_001,NA,NA
01101,"Montgomery County, Alabama",B19013D_001,96576,14046
01101,"Montgomery County, Alabama",B19013E_001,NA,NA
01101,"Montgomery County, Alabama",B19013F_001,34720,13934
01101,"Montgomery County, Alabama",B19013G_001,32500,11805
01101,"Montgomery County, Alabama",B19013H_001,74127,2604
01101,"Montgomery County, Alabama",B19013I_001,38395,8340
01103,"Morgan County, Alabama",B19013_001,56128,2252
01103,"Morgan County, Alabama",B19013A_001,60862,2298
01103,"Morgan County, Alabama",B19013B_001,35984,3565
01103,"Morgan County, Alabama",B19013C_001,83679,30407
01103,"Morgan County, Alabama",B19013D_001,NA,NA
01103,"Morgan County, Alabama",B19013E_001,NA,NA
01103,"Morgan County, Alabama",B19013F_001,45250,10293
01103,"Morgan County, Alabama",B19013G_001,35478,16710
01103,"Morgan County, Alabama",B19013H_001,61147,2488
01103,"Morgan County, Alabama",B19013I_001,46850,6213
01105,"Perry County, Alabama",B19013_001,27057,4282
01105,"Perry County, Alabama",B19013A_001,41316,16649
01105,"Perry County, Alabama",B19013B_001,24721,5148
01105,"Perry County, Alabama",B19013C_001,NA,NA
01105,"Perry County, Alabama",B19013D_001,NA,NA
01105,"Perry County, Alabama",B19013E_001,NA,NA
01105,"Perry County, Alabama",B19013F_001,NA,NA
01105,"Perry County, Alabama",B19013G_001,NA,NA
01105,"Perry County, Alabama",B19013H_001,41316,16649
01105,"Perry County, Alabama",B19013I_001,NA,NA
01107,"Pickens County, Alabama",B19013_001,43389,2350
01107,"Pickens County, Alabama",B19013A_001,62702,11642
01107,"Pickens County, Alabama",B19013B_001,29280,4013
01107,"Pickens County, Alabama",B19013C_001,NA,NA
01107,"Pickens County, Alabama",B19013D_001,NA,NA
01107,"Pickens County, Alabama",B19013E_001,NA,NA
01107,"Pickens County, Alabama",B19013F_001,NA,NA
01107,"Pickens County, Alabama",B19013G_001,NA,NA
01107,"Pickens County, Alabama",B19013H_001,63306,11598
01107,"Pickens County, Alabama",B19013I_001,51667,26348
01109,"Pike County, Alabama",B19013_001,40106,4007
01109,"Pike County, Alabama",B19013A_001,52781,5341
01109,"Pike County, Alabama",B19013B_001,30644,2876
01109,"Pike County, Alabama",B19013C_001,143333,3982
01109,"Pike County, Alabama",B19013D_001,2499,NA
01109,"Pike County, Alabama",B19013E_001,NA,NA
01109,"Pike County, Alabama",B19013F_001,NA,NA
01109,"Pike County, Alabama",B19013G_001,27788,6359
01109,"Pike County, Alabama",B19013H_001,53122,4694
01109,"Pike County, Alabama",B19013I_001,28766,3110
01111,"Randolph County, Alabama",B19013_001,47081,4388
01111,"Randolph County, Alabama",B19013A_001,52577,3998
01111,"Randolph County, Alabama",B19013B_001,33949,5640
01111,"Randolph County, Alabama",B19013C_001,NA,NA
01111,"Randolph County, Alabama",B19013D_001,NA,NA
01111,"Randolph County, Alabama",B19013E_001,NA,NA
01111,"Randolph County, Alabama",B19013F_001,NA,NA
01111,"Randolph County, Alabama",B19013G_001,21838,8033
01111,"Randolph County, Alabama",B19013H_001,53074,4121
01111,"Randolph County, Alabama",B19013I_001,NA,NA
01113,"Russell County, Alabama",B19013_001,44065,1973
01113,"Russell County, Alabama",B19013A_001,54104,4154
01113,"Russell County, Alabama",B19013B_001,35316,8453
01113,"Russell County, Alabama",B19013C_001,NA,NA
01113,"Russell County, Alabama",B19013D_001,250001,NA
01113,"Russell County, Alabama",B19013E_001,NA,NA
01113,"Russell County, Alabama",B19013F_001,NA,NA
01113,"Russell County, Alabama",B19013G_001,43333,28586
01113,"Russell County, Alabama",B19013H_001,53729,4437
01113,"Russell County, Alabama",B19013I_001,40441,19407
01115,"St. Clair County, Alabama",B19013_001,65070,3279
01115,"St. Clair County, Alabama",B19013A_001,67306,3186
01115,"St. Clair County, Alabama",B19013B_001,51855,5843
01115,"St. Clair County, Alabama",B19013C_001,NA,NA
01115,"St. Clair County, Alabama",B19013D_001,NA,NA
01115,"St. Clair County, Alabama",B19013E_001,NA,NA
01115,"St. Clair County, Alabama",B19013F_001,33024,6465
01115,"St. Clair County, Alabama",B19013G_001,115930,14383
01115,"St. Clair County, Alabama",B19013H_001,67042,3108
01115,"St. Clair County, Alabama",B19013I_001,57675,32457
01117,"Shelby County, Alabama",B19013_001,82592,2846
01117,"Shelby County, Alabama",B19013A_001,87433,2796
01117,"Shelby County, Alabama",B19013B_001,65964,2779
01117,"Shelby County, Alabama",B19013C_001,126667,27482
01117,"Shelby County, Alabama",B19013D_001,81528,28531
01117,"Shelby County, Alabama",B19013E_001,NA,NA
01117,"Shelby County, Alabama",B19013F_001,42350,15672
01117,"Shelby County, Alabama",B19013G_001,96199,19881
01117,"Shelby County, Alabama",B19013H_001,87986,2804
01117,"Shelby County, Alabama",B19013I_001,65175,8093
01119,"Sumter County, Alabama",B19013_001,27099,2878
01119,"Sumter County, Alabama",B19013A_001,53173,10263
01119,"Sumter County, Alabama",B19013B_001,24365,1935
01119,"Sumter County, Alabama",B19013C_001,80208,26766
01119,"Sumter County, Alabama",B19013D_001,NA,NA
01119,"Sumter County, Alabama",B19013E_001,NA,NA
01119,"Sumter County, Alabama",B19013F_001,NA,NA
01119,"Sumter County, Alabama",B19013G_001,NA,NA
01119,"Sumter County, Alabama",B19013H_001,52829,16523
01119,"Sumter County, Alabama",B19013I_001,53934,27815
01121,"Talladega County, Alabama",B19013_001,45400,2867
01121,"Talladega County, Alabama",B19013A_001,55866,4892
01121,"Talladega County, Alabama",B19013B_001,32738,4140
01121,"Talladega County, Alabama",B19013C_001,NA,NA
01121,"Talladega County, Alabama",B19013D_001,22440,15668
01121,"Talladega County, Alabama",B19013E_001,NA,NA
01121,"Talladega County, Alabama",B19013F_001,NA,NA
01121,"Talladega County, Alabama",B19013G_001,47241,17869
01121,"Talladega County, Alabama",B19013H_001,55914,4845
01121,"Talladega County, Alabama",B19013I_001,NA,NA
01123,"Tallapoosa County, Alabama",B19013_001,50652,3460
01123,"Tallapoosa County, Alabama",B19013A_001,56968,3463
01123,"Tallapoosa County, Alabama",B19013B_001,27610,4632
01123,"Tallapoosa County, Alabama",B19013C_001,NA,NA
01123,"Tallapoosa County, Alabama",B19013D_001,48150,27557
01123,"Tallapoosa County, Alabama",B19013E_001,NA,NA
01123,"Tallapoosa County, Alabama",B19013F_001,NA,NA
01123,"Tallapoosa County, Alabama",B19013G_001,51250,37870
01123,"Tallapoosa County, Alabama",B19013H_001,56777,3535
01123,"Tallapoosa County, Alabama",B19013I_001,NA,NA
01125,"Tuscaloosa County, Alabama",B19013_001,57508,2243
01125,"Tuscaloosa County, Alabama",B19013A_001,69577,2869
01125,"Tuscaloosa County, Alabama",B19013B_001,40043,2653
01125,"Tuscaloosa County, Alabama",B19013C_001,50778,5183
01125,"Tuscaloosa County, Alabama",B19013D_001,50375,27535
01125,"Tuscaloosa County, Alabama",B19013E_001,NA,NA
01125,"Tuscaloosa County, Alabama",B19013F_001,43026,24614
01125,"Tuscaloosa County, Alabama",B19013G_001,74886,13026
01125,"Tuscaloosa County, Alabama",B19013H_001,70080,3108
01125,"Tuscaloosa County, Alabama",B19013I_001,61150,14616
01127,"Walker County, Alabama",B19013_001,47442,4101
01127,"Walker County, Alabama",B19013A_001,49623,3729
01127,"Walker County, Alabama",B19013B_001,28886,9027
01127,"Walker County, Alabama",B19013C_001,39150,23721
01127,"Walker County, Alabama",B19013D_001,NA,NA
01127,"Walker County, Alabama",B19013E_001,NA,NA
01127,"Walker County, Alabama",B19013F_001,38209,18239
01127,"Walker County, Alabama",B19013G_001,28750,8912
01127,"Walker County, Alabama",B19013H_001,49687,3784
01127,"Walker County, Alabama",B19013I_001,32554,15011
01129,"Washington County, Alabama",B19013_001,44512,6039
01129,"Washington County, Alabama",B19013A_001,55567,8409
01129,"Washington County, Alabama",B19013B_001,24052,8539
01129,"Washington County, Alabama",B19013C_001,NA,NA
01129,"Washington County, Alabama",B19013D_001,NA,NA
01129,"Washington County, Alabama",B19013E_001,NA,NA
01129,"Washington County, Alabama",B19013F_001,NA,NA
01129,"Washington County, Alabama",B19013G_001,NA,NA
01129,"Washington County, Alabama",B19013H_001,55773,8173
01129,"Washington County, Alabama",B19013I_001,NA,NA
01131,"Wilcox County, Alabama",B19013_001,36385,5440
01131,"Wilcox County, Alabama",B19013A_001,49944,10798
01131,"Wilcox County, Alabama",B19013B_001,27875,5262
01131,"Wilcox County, Alabama",B19013C_001,NA,NA
01131,"Wilcox County, Alabama",B19013D_001,NA,NA
01131,"Wilcox County, Alabama",B19013E_001,NA,NA
01131,"Wilcox County, Alabama",B19013F_001,NA,NA
01131,"Wilcox County, Alabama",B19013G_001,37986,22192
01131,"Wilcox County, Alabama",B19013H_001,52083,10464
01131,"Wilcox County, Alabama",B19013I_001,NA,NA
01133,"Winston County, Alabama",B19013_001,46096,3419
01133,"Winston County, Alabama",B19013A_001,46347,3201
01133,"Winston County, Alabama",B19013B_001,NA,NA
01133,"Winston County, Alabama",B19013C_001,NA,NA
01133,"Winston County, Alabama",B19013D_001,NA,NA
01133,"Winston County, Alabama",B19013E_001,NA,NA
01133,"Winston County, Alabama",B19013F_001,NA,NA
01133,"Winston County, Alabama",B19013G_001,NA,NA
01133,"Winston County, Alabama",B19013H_001,46404,3127
01133,"Winston County, Alabama",B19013I_001,55036,31344
02013,"Aleutians East Borough, Alaska",B19013_001,72258,5076
02013,"Aleutians East Borough, Alaska",B19013A_001,105313,40900
02013,"Aleutians East Borough, Alaska",B19013B_001,NA,NA
02013,"Aleutians East Borough, Alaska",B19013C_001,51111,6881
02013,"Aleutians East Borough, Alaska",B19013D_001,98750,27280
02013,"Aleutians East Borough, Alaska",B19013E_001,NA,NA
02013,"Aleutians East Borough, Alaska",B19013F_001,NA,NA
02013,"Aleutians East Borough, Alaska",B19013G_001,123750,33776
02013,"Aleutians East Borough, Alaska",B19013H_001,105625,38644
02013,"Aleutians East Borough, Alaska",B19013I_001,123571,1615
02016,"Aleutians West Census Area, Alaska",B19013_001,90708,2916
02016,"Aleutians West Census Area, Alaska",B19013A_001,128693,7341
02016,"Aleutians West Census Area, Alaska",B19013B_001,47500,32806
02016,"Aleutians West Census Area, Alaska",B19013C_001,56944,12898
02016,"Aleutians West Census Area, Alaska",B19013D_001,86806,8989
02016,"Aleutians West Census Area, Alaska",B19013E_001,64167,18580
02016,"Aleutians West Census Area, Alaska",B19013F_001,87188,17939
02016,"Aleutians West Census Area, Alaska",B19013G_001,89688,20625
02016,"Aleutians West Census Area, Alaska",B19013H_001,129375,3746
02016,"Aleutians West Census Area, Alaska",B19013I_001,86563,9809
02020,"Anchorage Municipality, Alaska",B19013_001,88871,1996
02020,"Anchorage Municipality, Alaska",B19013A_001,97306,2753
02020,"Anchorage Municipality, Alaska",B19013B_001,66091,4627
02020,"Anchorage Municipality, Alaska",B19013C_001,63685,9217
02020,"Anchorage Municipality, Alaska",B19013D_001,80115,5773
02020,"Anchorage Municipality, Alaska",B19013E_001,68002,5539
02020,"Anchorage Municipality, Alaska",B19013F_001,63920,12816
02020,"Anchorage Municipality, Alaska",B19013G_001,79996,6863
02020,"Anchorage Municipality, Alaska",B19013H_001,98859,2675
02020,"Anchorage Municipality, Alaska",B19013I_001,64288,5419
02050,"Bethel Census Area, Alaska",B19013_001,57460,5482
02050,"Bethel Census Area, Alaska",B19013A_001,124167,11715
02050,"Bethel Census Area, Alaska",B19013B_001,98722,18035
02050,"Bethel Census Area, Alaska",B19013C_001,43947,4025
02050,"Bethel Census Area, Alaska",B19013D_001,NA,NA
02050,"Bethel Census Area, Alaska",B19013E_001,NA,NA
02050,"Bethel Census Area, Alaska",B19013F_001,NA,NA
02050,"Bethel Census Area, Alaska",B19013G_001,79038,21876
02050,"Bethel Census Area, Alaska",B19013H_001,124167,11715
02050,"Bethel Census Area, Alaska",B19013I_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013_001,81563,15609
02060,"Bristol Bay Borough, Alaska",B19013A_001,96458,20401
02060,"Bristol Bay Borough, Alaska",B19013B_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013C_001,58750,6126
02060,"Bristol Bay Borough, Alaska",B19013D_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013E_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013F_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013G_001,NA,NA
02060,"Bristol Bay Borough, Alaska",B19013H_001,98750,18172
02060,"Bristol Bay Borough, Alaska",B19013I_001,NA,NA
02063,"Chugach Census Area, Alaska",B19013_001,87868,28526
02063,"Chugach Census Area, Alaska",B19013A_001,93258,26632
02063,"Chugach Census Area, Alaska",B19013B_001,NA,NA
02063,"Chugach Census Area, Alaska",B19013C_001,42852,22082
02063,"Chugach Census Area, Alaska",B19013D_001,NA,NA
02063,"Chugach Census Area, Alaska",B19013E_001,150913,43520
02063,"Chugach Census Area, Alaska",B19013F_001,NA,NA
02063,"Chugach Census Area, Alaska",B19013G_001,NA,NA
02063,"Chugach Census Area, Alaska",B19013H_001,96350,18124
02063,"Chugach Census Area, Alaska",B19013I_001,71019,12030
02066,"Copper River Census Area, Alaska",B19013_001,67439,11414
02066,"Copper River Census Area, Alaska",B19013A_001,72500,19160
02066,"Copper River Census Area, Alaska",B19013B_001,NA,NA
02066,"Copper River Census Area, Alaska",B19013C_001,65625,16553
02066,"Copper River Census Area, Alaska",B19013D_001,NA,NA
02066,"Copper River Census Area, Alaska",B19013E_001,NA,NA
02066,"Copper River Census Area, Alaska",B19013F_001,NA,NA
02066,"Copper River Census Area, Alaska",B19013G_001,54297,22677
02066,"Copper River Census Area, Alaska",B19013H_001,71786,17150
02066,"Copper River Census Area, Alaska",B19013I_001,115417,72896
02068,"Denali Borough, Alaska",B19013_001,78750,6681
02068,"Denali Borough, Alaska",B19013A_001,77917,9884
02068,"Denali Borough, Alaska",B19013B_001,NA,NA
02068,"Denali Borough, Alaska",B19013C_001,94583,81008
02068,"Denali Borough, Alaska",B19013D_001,NA,NA
02068,"Denali Borough, Alaska",B19013E_001,NA,NA
02068,"Denali Borough, Alaska",B19013F_001,NA,NA
02068,"Denali Borough, Alaska",B19013G_001,47188,41130
02068,"Denali Borough, Alaska",B19013H_001,77917,9884
02068,"Denali Borough, Alaska",B19013I_001,NA,NA
02070,"Dillingham Census Area, Alaska",B19013_001,62115,5186
02070,"Dillingham Census Area, Alaska",B19013A_001,105500,26617
02070,"Dillingham Census Area, Alaska",B19013B_001,64688,30003
02070,"Dillingham Census Area, Alaska",B19013C_001,51992,5089
02070,"Dillingham Census Area, Alaska",B19013D_001,NA,NA
02070,"Dillingham Census Area, Alaska",B19013E_001,NA,NA
02070,"Dillingham Census Area, Alaska",B19013F_001,NA,NA
02070,"Dillingham Census Area, Alaska",B19013G_001,83750,16788
02070,"Dillingham Census Area, Alaska",B19013H_001,106250,27343
02070,"Dillingham Census Area, Alaska",B19013I_001,138438,95719
02090,"Fairbanks North Star Borough, Alaska",B19013_001,78321,3174
02090,"Fairbanks North Star Borough, Alaska",B19013A_001,80976,3115
02090,"Fairbanks North Star Borough, Alaska",B19013B_001,65589,26632
02090,"Fairbanks North Star Borough, Alaska",B19013C_001,57727,13027
02090,"Fairbanks North Star Borough, Alaska",B19013D_001,66183,1286
02090,"Fairbanks North Star Borough, Alaska",B19013E_001,NA,NA
02090,"Fairbanks North Star Borough, Alaska",B19013F_001,58750,12473
02090,"Fairbanks North Star Borough, Alaska",B19013G_001,82817,17258
02090,"Fairbanks North Star Borough, Alaska",B19013H_001,81466,3740
02090,"Fairbanks North Star Borough, Alaska",B19013I_001,71643,11826
02100,"Haines Borough, Alaska",B19013_001,63355,17459
02100,"Haines Borough, Alaska",B19013A_001,64115,25763
02100,"Haines Borough, Alaska",B19013B_001,NA,NA
02100,"Haines Borough, Alaska",B19013C_001,63194,24505
02100,"Haines Borough, Alaska",B19013D_001,NA,NA
02100,"Haines Borough, Alaska",B19013E_001,NA,NA
02100,"Haines Borough, Alaska",B19013F_001,NA,NA
02100,"Haines Borough, Alaska",B19013G_001,9007,807
02100,"Haines Borough, Alaska",B19013H_001,64010,23353
02100,"Haines Borough, Alaska",B19013I_001,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",B19013_001,55990,8378
02105,"Hoonah-Angoon Census Area, Alaska",B19013A_001,74271,12006
02105,"Hoonah-Angoon Census Area, Alaska",B19013B_001,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",B19013C_001,40875,5128
02105,"Hoonah-Angoon Census Area, Alaska",B19013D_001,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",B19013E_001,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",B19013F_001,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",B19013G_001,42500,23338
02105,"Hoonah-Angoon Census Area, Alaska",B19013H_001,80385,8329
02105,"Hoonah-Angoon Census Area, Alaska",B19013I_001,46861,6094
02110,"Juneau City and Borough, Alaska",B19013_001,90126,5629
02110,"Juneau City and Borough, Alaska",B19013A_001,96643,5054
02110,"Juneau City and Borough, Alaska",B19013B_001,NA,NA
02110,"Juneau City and Borough, Alaska",B19013C_001,54130,14190
02110,"Juneau City and Borough, Alaska",B19013D_001,81194,28941
02110,"Juneau City and Borough, Alaska",B19013E_001,NA,NA
02110,"Juneau City and Borough, Alaska",B19013F_001,NA,NA
02110,"Juneau City and Borough, Alaska",B19013G_001,71097,13227
02110,"Juneau City and Borough, Alaska",B19013H_001,96490,5050
02110,"Juneau City and Borough, Alaska",B19013I_001,47600,34112
02122,"Kenai Peninsula Borough, Alaska",B19013_001,70609,2701
02122,"Kenai Peninsula Borough, Alaska",B19013A_001,72188,3370
02122,"Kenai Peninsula Borough, Alaska",B19013B_001,NA,NA
02122,"Kenai Peninsula Borough, Alaska",B19013C_001,58901,6020
02122,"Kenai Peninsula Borough, Alaska",B19013D_001,44866,25241
02122,"Kenai Peninsula Borough, Alaska",B19013E_001,111089,948
02122,"Kenai Peninsula Borough, Alaska",B19013F_001,81713,35651
02122,"Kenai Peninsula Borough, Alaska",B19013G_001,66042,21465
02122,"Kenai Peninsula Borough, Alaska",B19013H_001,72730,3242
02122,"Kenai Peninsula Borough, Alaska",B19013I_001,60774,12174
02130,"Ketchikan Gateway Borough, Alaska",B19013_001,77820,3365
02130,"Ketchikan Gateway Borough, Alaska",B19013A_001,84783,5175
02130,"Ketchikan Gateway Borough, Alaska",B19013B_001,63750,13316
02130,"Ketchikan Gateway Borough, Alaska",B19013C_001,42750,7612
02130,"Ketchikan Gateway Borough, Alaska",B19013D_001,83393,35091
02130,"Ketchikan Gateway Borough, Alaska",B19013E_001,NA,NA
02130,"Ketchikan Gateway Borough, Alaska",B19013F_001,72750,58526
02130,"Ketchikan Gateway Borough, Alaska",B19013G_001,76250,10943
02130,"Ketchikan Gateway Borough, Alaska",B19013H_001,84867,5205
02130,"Ketchikan Gateway Borough, Alaska",B19013I_001,49650,38575
02150,"Kodiak Island Borough, Alaska",B19013_001,83765,11023
02150,"Kodiak Island Borough, Alaska",B19013A_001,87036,18587
02150,"Kodiak Island Borough, Alaska",B19013B_001,NA,NA
